Date,polarity
2017-11-28,0.02828190594230907
2017-11-29,0.03700688926147754
2017-11-30,0.05082048998466908
2017-12-01,0.029982007737995562
2017-12-02,0.045202374604798055
2017-12-03,0.09173921722094236
2017-12-04,0.06074140452810774
2017-12-05,0.04133984757774728
2017-12-06,0.04783603344716397
2017-12-07,0.044253225372033196
2017-12-08,0.03424239885654818
2017-12-09,0.1329391499023852
2017-12-10,0.06945330950030199
2017-12-11,0.03220720286128124
2017-12-12,0.04176603171372396
2017-12-13,0.040405093026284804
2017-12-14,0.03609609054260859
2017-12-15,0.050067985821794794
2017-12-16,0.06585880158421989
2017-12-17,0.04786930383235691
2017-12-18,0.036686372968655255
2017-12-19,0.04406402428343872
2017-12-20,0.04056251090624498
2017-12-21,0.04110938770417157
2017-12-22,0.044053821633416264
2017-12-23,0.03664853337046319
2017-12-24,0.13398313492063493
2017-12-25,0.08870576513433658
2017-12-26,0.03850874559602837
2017-12-27,0.02944872436941402
2017-12-28,0.04024516769348826
2017-12-29,0.007354929157872484
2017-12-30,0.08078832045147834
2017-12-31,0.04356341189674523
2018-01-01,-0.048484848484848485
2018-01-02,0.036442114280344266
2018-01-03,0.04231447368961108
2018-01-04,0.03207298889927564
2018-01-05,0.04194683251342928
2018-01-06,0.03794768412415471
2018-01-07,-0.04720279720279722
2018-01-08,0.04079640503296113
2018-01-09,0.05485244763039754
2018-01-10,0.04076887491504853
2018-01-11,0.05209026324725481
2018-01-12,0.060077783265804895
2018-01-13,0.04853352700444396
2018-01-14,0.00886968225110275
2018-01-15,0.05881516350526061
2018-01-16,0.03910736624392161
2018-01-17,0.05109483754925401
2018-01-18,0.03460471240021626
2018-01-19,0.035098366937164054
2018-01-20,0.10609471458445184
2018-01-21,0.03799032082221737
2018-01-22,0.0452040057644219
2018-01-23,0.05065845554455828
2018-01-24,0.05420521119467222
2018-01-25,0.04678121330702428
2018-01-26,0.04481503305068996
2018-01-27,0.08628135662322198
2018-01-28,0.01674018028928742
2018-01-29,0.04297547487421059
2018-01-30,0.048483739239696386
2018-01-31,0.053960858870202
2018-02-01,0.051968847334927216
2018-02-02,0.06050942870920569
2018-02-03,0.06723671938831924
2018-02-04,-0.02770881528818036
2018-02-05,0.047765574507752026
2018-02-06,0.04133768371395388
2018-02-07,0.034466611422300696
2018-02-08,0.039954768051736235
2018-02-09,0.03217877807598412
2018-02-10,0.03485730813367261
2018-02-11,0.02797295214705929
2018-02-12,0.029915788911283422
2018-02-13,0.05302973135296826
2018-02-14,0.03846870067507534
2018-02-15,0.04088662053047513
2018-02-16,0.04026381128537866
2018-02-17,0.07986462039619936
2018-02-18,0.013388888888888891
2018-02-19,0.020453989720962653
2018-02-20,0.04640548445649389
2018-02-21,0.047983302594736446
2018-02-22,0.04335904682010984
2018-02-23,0.03021658482474196
2018-02-24,0.09013779105589767
2018-02-25,0.031797176970750476
2018-02-26,0.03885931114182186
2018-02-27,0.06263026415780364
2018-02-28,0.045354143228849196
2018-03-01,0.05392266112882524
2018-03-02,0.04358760995428205
2018-03-03,0.07907736728759455
2018-03-04,0.07030999612884639
2018-03-05,0.05386802850710313
2018-03-06,0.043898584150293
2018-03-07,0.059393796428762406
2018-03-08,0.03851723883030536
2018-03-09,0.029910722775790412
2018-03-10,0.08796864463223365
2018-03-11,0.11415744246808113
2018-03-12,0.030945189397393023
2018-03-13,0.04332473022491713
2018-03-14,0.02414161101696991
2018-03-15,0.05245379705593887
2018-03-16,0.03362396199084879
2018-03-17,0.07590738736572071
2018-03-18,0.047319078410975636
2018-03-19,0.024739290878711618
2018-03-20,0.04296919142292184
2018-03-21,0.02747730589432047
2018-03-22,0.044868507926467065
2018-03-23,0.041052348129756666
2018-03-24,0.025519893594995107
2018-03-25,0.0980614792624728
2018-03-26,0.03790980309304115
2018-03-27,0.032324349684415804
2018-03-28,0.039474692746695704
2018-03-29,0.03919183946534886
2018-03-30,0.028371170328784192
2018-03-31,0.04863957030623697
2018-04-01,0.07095130033365328
2018-04-02,0.027780818357929424
2018-04-03,0.048506622525643195
2018-04-04,0.03489793786707777
2018-04-05,0.03624200916753035
2018-04-06,0.02837640730553219
2018-04-07,0.054770401183075634
2018-04-08,0.049034164948030506
2018-04-09,0.040104737050800025
2018-04-10,0.05555309519064928
2018-04-11,0.03772757600546142
2018-04-12,0.043486558388831156
2018-04-13,0.04123554043418074
2018-04-14,0.049290410270002104
2018-04-15,0.07908605504203457
2018-04-16,0.04438647234793395
2018-04-17,0.0509799680221474
2018-04-18,0.04492505697474308
2018-04-19,0.04942555913496335
2018-04-20,0.045893000320540084
2018-04-21,0.06205836619864071
2018-04-22,0.0255933614996115
2018-04-23,0.03077376547680699
2018-04-24,0.05421929480116418
2018-04-25,0.05111736657198789
2018-04-26,0.049272368608232545
2018-04-27,0.042097187804315005
2018-04-28,0.08771384624363798
2018-04-29,0.1168430383517043
2018-04-30,0.03983424614438747
2018-05-01,0.04986526199545475
2018-05-02,0.06153177460538887
2018-05-03,0.047250251058493405
2018-05-04,0.050610078877380095
2018-05-05,0.14816646512166454
2018-05-06,0.06624194343507529
2018-05-07,0.040897987428100864
2018-05-08,0.04377602590629752
2018-05-09,0.04675405847175791
2018-05-10,0.051714133829734145
2018-05-11,0.027449591058216427
2018-05-12,0.07766265040962624
2018-05-13,0.05527850126064411
2018-05-14,0.04812411964892793
2018-05-15,0.021177257664034003
2018-05-16,0.047973538807875374
2018-05-17,0.04426754917659457
2018-05-18,0.024799136147483733
2018-05-19,0.05617391058370431
2018-05-20,0.04314123376623378
2018-05-21,0.03912806366272476
2018-05-22,0.05141916115764671
2018-05-23,0.04026746378645606
2018-05-24,0.056404472129919205
2018-05-25,0.08602109000470201
2018-05-26,0.07038813459268005
2018-05-27,-0.022012909847134447
2018-05-28,0.08087520627860578
2018-05-29,0.05583402192475706
2018-05-30,0.06220335312957021
2018-05-31,0.07197315238589087
2018-06-01,0.0674940666955831
2018-06-02,0.07311233777740954
2018-06-03,0.058961724099802826
2018-06-04,0.0799307959544108
2018-06-05,0.04608038556707959
2018-06-06,0.07743133713546985
2018-06-07,0.0678531198264254
2018-06-08,0.059266037284544965
2018-06-09,0.08599887766554432
2018-06-10,0.05042671614100186
2018-06-11,0.062289028576379885
2018-06-12,0.06465753146898755
2018-06-13,0.06906532014882046
2018-06-14,0.05459323395347886
2018-06-15,0.08977380031540778
2018-06-16,-0.014087301587301591
2018-06-17,0.05621691073117704
2018-06-18,0.062129620631347506
2018-06-19,0.07887545600040499
2018-06-20,0.07817435768960841
2018-06-21,0.05544437540513837
2018-06-22,0.07753387695187398
2018-06-23,0.15458549783549785
2018-06-24,0.0732012987012987
2018-06-25,0.06236992690011013
2018-06-26,0.05631587873019044
2018-06-27,0.07974024837747076
2018-06-28,0.0639218772552489
2018-06-29,0.08134986973582418
2018-06-30,-0.04316998279498279
2018-07-01,0.09110069338343797
2018-07-02,0.03526886398234352
2018-07-03,0.05135373477909546
2018-07-04,0.053424584456312256
2018-07-05,0.055223485832978265
2018-07-06,0.07577451434775861
2018-07-07,-0.02586206896551724
2018-07-08,0.35
2018-07-09,0.06839955895450127
2018-07-10,0.07386061521957196
2018-07-11,0.10232713452029137
2018-07-12,0.0867106819538086
2018-07-13,0.054690310458587126
2018-07-14,0.1622222222222222
2018-07-15,0.11239841715214376
2018-07-16,0.0780773100122338
2018-07-17,0.05448512713667471
2018-07-18,0.07722044696904133
2018-07-19,0.07584576942381066
2018-07-20,0.06523201543817501
2018-07-21,0.01095958945200244
2018-07-22,0.05345695313630702
2018-07-23,0.04626178288257106
2018-07-24,0.07819225232363614
2018-07-25,0.07828580213885147
2018-07-26,0.06442567534072223
2018-07-27,0.07260424685519874
2018-07-28,0.08811462842712842
2018-07-29,0.22503696051423325
2018-07-30,0.06024055981151119
2018-07-31,0.062121967142581995
2018-08-01,0.06219102974678626
2018-08-02,0.07554160284597353
2018-08-03,0.0794751599578213
2018-08-04,0.118385827680071
2018-08-05,0.09634101216244075
2018-08-06,0.07550421001053999
2018-08-07,0.08529894927549736
2018-08-08,0.06124020569616485
2018-08-09,0.07916902578514794
2018-08-10,0.058950038065287015
2018-08-11,0.016872815896625416
2018-08-12,0.02777707905686277
2018-08-13,0.08650279868595906
2018-08-14,0.06666371365007398
2018-08-15,0.07684215243237853
2018-08-16,0.05893097524170325
2018-08-17,0.04990385528572744
2018-08-18,0.0402984977984978
2018-08-19,0.06953521862058447
2018-08-20,0.05405969479346168
2018-08-21,0.08932339075789307
2018-08-22,0.06933333615440875
2018-08-23,0.08169185343271751
2018-08-24,0.03869879344155346
2018-08-25,0.022047719722138325
2018-08-26,0.0689767253200089
2018-08-27,0.05636143269985172
2018-08-28,0.10590021930946734
2018-08-29,0.08219700954815512
2018-08-30,0.09434442674698003
2018-08-31,0.05535750134131321
2018-09-01,0.0744272015022015
2018-09-02,0.05051510441407569
2018-09-03,0.06114437262915249
2018-09-04,0.06708657080112873
2018-09-05,0.06407193191489843
2018-09-06,0.046957342936822306
2018-09-07,0.06162173527821829
2018-09-08,0.18034316378066378
2018-09-09,0.05119189052561694
2018-09-10,0.04284015054577819
2018-09-11,0.06551488596838999
2018-09-12,0.07057613479047989
2018-09-13,0.07613050613889336
2018-09-14,0.04642045781562234
2018-09-15,0.08853933306277055
2018-09-16,0.036359802024574756
2018-09-17,0.0563798383782998
2018-09-18,0.07685464643783155
2018-09-19,0.06636535776811224
2018-09-20,0.03660224972098045
2018-09-21,0.06397085261973054
2018-09-22,0.08957577636543984
2018-09-23,0.11926054292125718
2018-09-24,0.08186235035240402
2018-09-25,0.06379512658175374
2018-09-26,0.07008867289281058
2018-09-27,0.07819123145235886
2018-09-28,0.049918666886245106
2018-09-29,0.26418367346938776
2018-09-30,0.06821604547214302
2018-10-01,0.06893489151382093
2018-10-02,0.07789568415266103
2018-10-03,0.0708752722583097
2018-10-04,0.09390975550384033
2018-10-05,0.06395542713093855
2018-10-06,0.05185523303677983
2018-10-07,0.0936952861952862
2018-10-08,0.05556217138539688
2018-10-09,0.04824735725943063
2018-10-10,0.06216145123399827
2018-10-11,0.08556529060419216
2018-10-12,0.06346743391195328
2018-10-13,0.02175303663878933
2018-10-14,0.09888667089754044
2018-10-15,0.07129241629547146
2018-10-16,0.07514902730102546
2018-10-17,0.07575841657123202
2018-10-18,0.07484565628805484
2018-10-19,0.07975140001297586
2018-10-20,0.06388493862070063
2018-10-21,0.05160989656055446
2018-10-22,0.06164545840279731
2018-10-23,0.06819628783123198
2018-10-24,0.0625985796336856
2018-10-25,0.07195037750814262
2018-10-26,0.06505146984587397
2018-10-27,0.03165651715577462
2018-10-28,0.025946969696969698
2018-10-29,0.07222713508072674
2018-10-30,0.06412894516210264
2018-10-31,0.08476620419686917
2018-11-01,0.056149138638123756
2018-11-02,0.0667910941075267
2018-11-03,0.1412357202982203
2018-11-04,0.07662871880198098
2018-11-05,0.05240627967994717
2018-11-06,0.0673462071903503
2018-11-07,0.0779313384557498
2018-11-08,0.07137855780660465
2018-11-09,0.055317389145197064
2018-11-10,0.06332636326293434
2018-11-11,0.07650460218522671
2018-11-12,0.07133553710061716
2018-11-13,0.07475853059505848
2018-11-14,0.07628810997793467
2018-11-15,0.07366995733874693
2018-11-16,0.08167748221634083
2018-11-17,0.10377201502201505
2018-11-18,0.1564676800472255
2018-11-19,0.05062039704975777
2018-11-20,0.0932210520076706
2018-11-21,0.052375193863923676
2018-11-22,0.04639614845834757
2018-11-23,0.05374112296085938
2018-11-25,0.11605582136028893
2018-11-26,0.06452327329627422
2018-11-27,0.07174395219517561
2018-11-28,0.07789828396951713
2018-11-29,0.08859897189043311
2018-11-30,0.07589211249084339
2018-12-01,0.07327613101918659
2018-12-02,0.03205710377585377
2018-12-03,0.06054720932276715
2018-12-04,0.09381015514294606
2018-12-05,0.05907183550777246
2018-12-06,0.07548972078761997
2018-12-07,0.060701617765687034
2018-12-08,0.09444444444444444
2018-12-09,0.0
2018-12-10,0.025071840214190115
2018-12-11,0.05911460395177863
2018-12-12,0.09000730716143222
2018-12-13,0.07719280290574139
2018-12-14,0.05018900324124196
2018-12-15,0.07623236120604543
2018-12-16,0.0554169939890823
2018-12-17,0.056343717831102764
2018-12-18,0.033070299394147865
2018-12-19,0.04872705561665549
2018-12-20,0.0642359855190095
2018-12-21,0.055725501490804616
2018-12-22,0.0592265323995122
2018-12-23,0.03490868501739786
2018-12-24,0.08199297847538392
2018-12-25,0.05468587181099532
2018-12-26,-0.002700214494929945
2018-12-27,0.07037161070549686
2018-12-28,0.06078543447880354
2018-12-29,0.08030303030303029
2018-12-30,-0.009797979797979806
2018-12-31,0.04706232862659416
2019-01-01,0.046905212842712846
2019-01-02,0.037243557716862705
2019-01-03,0.06270653890825913
2019-01-04,0.049000194246413366
2019-01-05,0.07476927964712055
2019-01-06,0.018074044011544006
2019-01-07,0.06690832730071976
2019-01-08,0.036669777744685536
2019-01-09,0.040285677008427875
2019-01-10,0.060248183132717965
2019-01-11,0.08229509973037838
2019-01-12,0.06979281430261823
2019-01-13,0.02199569221628046
2019-01-14,0.06601669439102602
2019-01-15,0.06825792547538885
2019-01-16,0.055368140451472356
2019-01-17,0.05922318864194823
2019-01-18,0.062362004978355014
2019-01-19,0.04979338225870044
2019-01-20,0.04198813245837056
2019-01-21,0.0653988770090625
2019-01-22,0.07913480860433551
2019-01-23,0.044212173674572315
2019-01-24,0.07744619656196869
2019-01-25,0.02471519287837132
2019-01-26,0.010841475583899824
2019-01-27,0.03564295397196479
2019-01-28,0.0365845617745784
2019-01-29,0.06832810863701477
2019-01-30,0.04575922676452824
2019-01-31,0.05694655077452793
2019-02-01,0.0655620134496344
2019-02-02,0.028363207097390115
2019-02-03,0.1213510101010101
2019-02-04,0.057061469632604084
2019-02-05,0.06314524014236493
2019-02-06,0.0585790013438409
2019-02-07,0.05995647958552327
2019-02-08,0.06369462165947001
2019-02-09,0.07649965410768868
2019-02-10,0.039796886755220084
2019-02-11,0.03934550961132219
2019-02-12,0.06156776432765711
2019-02-13,0.046946468317872504
2019-02-14,0.07812350218224559
2019-02-15,0.0642122214849926
2019-02-16,0.0928517419582013
2019-02-17,0.010463398869648874
2019-02-18,0.057953294268339554
2019-02-19,0.06813075181138184
2019-02-20,0.06876251563812096
2019-02-21,0.03944826131348905
2019-02-22,0.09069249052965594
2019-02-23,0.08076182518527016
2019-02-24,0.12467192356246787
2019-02-25,0.08436401191511375
2019-02-26,0.06508897174769429
2019-02-27,0.06296124851898667
2019-02-28,0.07700031731697808
2019-03-01,0.05579541537123993
2019-03-02,-0.0019016647712728416
2019-03-03,-0.032650484183572415
2019-03-04,0.09596273662605011
2019-03-05,0.08794863480002661
2019-03-06,0.07163553376063289
2019-03-07,0.052984251243057244
2019-03-08,0.052292136285975614
2019-03-09,0.11888785781893361
2019-03-10,0.07862558643509598
2019-03-11,0.06517011815187258
2019-03-12,0.07492451710888237
2019-03-13,0.07891884617361229
2019-03-14,0.062012831262582
2019-03-15,0.05191152542937056
2019-03-16,0.06528722324429521
2019-03-17,0.0489589885195014
2019-03-18,0.06568059049702667
2019-03-19,0.07267498922620734
2019-03-20,0.07243809168766671
2019-03-21,0.0777630240629263
2019-03-22,0.043828424714408815
2019-03-23,0.018284822231300967
2019-03-24,0.05662456185819569
2019-03-25,0.06817465298262008
2019-03-26,0.06430671093326594
2019-03-27,0.05006679220346326
2019-03-28,0.04980532183276957
2019-03-29,0.04792384602142191
2019-03-30,0.06285378462979394
2019-03-31,-0.05019583446856176
2019-04-01,0.044291432595962583
2019-04-02,0.06745729811374755
2019-04-03,0.0823158482357571
2019-04-04,0.05235538094635453
2019-04-05,0.05064030636548088
2019-04-06,0.05303440988027484
2019-04-07,0.029992334054834056
2019-04-08,0.05886956220616198
2019-04-09,0.05622023101419074
2019-04-10,0.059151042167475285
2019-04-11,0.03978288443845708
2019-04-12,0.08257502586518761
2019-04-13,0.10087666847041847
2019-04-14,0.05085481561045471
2019-04-15,0.09274204658659287
2019-04-16,0.06546289627848575
2019-04-17,0.06694483621736645
2019-04-18,0.06856980512279391
2019-04-19,0.08534465699943507
2019-04-20,0.08534379509379511
2019-04-21,0.05011655011655012
2019-04-22,0.04552095267715031
2019-04-23,0.07275993289687659
2019-04-24,0.08148106628422037
2019-04-25,0.06301086087839322
2019-04-26,0.060236678545871336
2019-04-27,0.04270627218339637
2019-04-28,0.06817960338180927
2019-04-29,0.0815756040903341
2019-04-30,0.0658754328757896
2019-05-01,0.07869035543279002
2019-05-02,0.06467907559924163
2019-05-03,0.05632163660004911
2019-05-04,0.11518149123814447
2019-05-05,0.07468710494752161
2019-05-06,0.06152140602912738
2019-05-07,0.06928291316845377
2019-05-08,0.05229533744111736
2019-05-09,0.06880901240145537
2019-05-10,0.05517648245774291
2019-05-11,0.005380209836459828
2019-05-12,0.007073384948384947
2019-05-13,0.051531599383540315
2019-05-14,0.07377296826826674
2019-05-15,0.0508572652222085
2019-05-16,0.06615070767892299
2019-05-17,0.06424694498731823
2019-05-18,0.007129934073111065
2019-05-19,0.011025138130248467
2019-05-20,0.07449012523806427
2019-05-21,0.07287811291795684
2019-05-22,0.0622317631643318
2019-05-23,0.09985703337031081
2019-05-24,0.11612480867099574
2019-05-25,0.121467889856865
2019-05-26,0.1043850194440957
2019-05-27,0.0801998903060542
2019-05-28,0.06536116483351433
2019-05-29,0.06991810590271685
2019-05-30,0.0841282231851986
2019-05-31,0.027464169982516242
2019-06-01,0.10778589314674106
2019-06-02,0.05285959791254743
2019-06-03,0.062277200327520196
2019-06-04,0.056608227656167305
2019-06-05,0.07455063371900224
2019-06-06,0.08401513962483993
2019-06-07,0.06400417460358306
2019-06-08,0.04250202922077922
2019-06-09,0.048159878841697014
2019-06-10,0.06543130100840515
2019-06-11,0.05905704057602367
2019-06-12,0.07574487687299399
2019-06-13,0.06167303112511921
2019-06-14,0.06904379803048338
2019-06-15,0.04116298896779193
2019-06-16,0.04251039274405881
2019-06-17,0.06451074170758571
2019-06-18,0.11659468978225389
2019-06-19,0.08397626083872273
2019-06-20,0.08237110723645072
2019-06-21,0.08097734743048131
2019-06-22,0.08648629666948633
2019-06-23,-0.008170339761248853
2019-06-24,0.052082874250735385
2019-06-25,0.05979855372366841
2019-06-26,0.0875167930125823
2019-06-27,0.06496341188326311
2019-06-28,0.06594996034517492
2019-06-29,0.11438563181168002
2019-06-30,0.07029482636817534
2019-07-01,0.054238703965326526
2019-07-02,0.06619614923816361
2019-07-03,0.028374873825754716
2019-07-04,0.06765625427445913
2019-07-05,0.04555387629347658
2019-07-06,0.057043010752688174
2019-07-07,0.08855291997786018
2019-07-08,0.06804815853147983
2019-07-09,0.0617027318730943
2019-07-10,0.07132146378542392
2019-07-11,0.05878670513538456
2019-07-12,0.04439453005482018
2019-07-13,0.10849692492539931
2019-07-14,0.08550526658065263
2019-07-15,0.08240868069098263
2019-07-16,0.06568946169521203
2019-07-17,0.06800947779992537
2019-07-18,0.0719723310828752
2019-07-19,0.07621887022279074
2019-07-20,0.1417021442510144
2019-07-21,0.0019736842105263163
2019-07-22,0.0566185321830328
2019-07-23,0.07181393274709805
2019-07-24,0.06771879198559301
2019-07-25,0.06634842762196323
2019-07-26,0.04930468342611264
2019-07-27,0.11470984470628078
2019-07-28,0.16367532467532467
2019-07-29,0.05828229423912065
2019-07-30,0.060113850349290565
2019-07-31,0.0737843931600028
2019-08-01,0.06606766792614113
2019-08-02,0.06953716224092073
2019-08-03,0.09695650241830005
2019-08-04,0.06727348121228217
2019-08-05,0.06765326638430318
2019-08-06,0.07101285990423264
2019-08-07,0.0782254483543186
2019-08-08,0.08058402473936317
2019-08-09,0.06519223641808339
2019-08-10,0.08364034594554073
2019-08-11,0.03765312228692646
2019-08-12,0.09224209219645851
2019-08-13,0.05969271388210435
2019-08-14,0.058367962931949034
2019-08-15,0.07265813528169437
2019-08-16,0.06261800269680473
2019-08-17,0.0564119563545115
2019-08-18,0.1166775321239607
2019-08-19,0.07258702106425902
2019-08-20,0.0484472906145398
2019-08-21,0.0887339490598143
2019-08-22,0.07735859222407034
2019-08-23,0.05784243271613631
2019-08-24,0.0055638464848991155
2019-08-25,0.018850289238871755
2019-08-26,0.05303090751367644
2019-08-27,0.055206023636101484
2019-08-28,0.08214782876636328
2019-08-29,0.05395871284483549
2019-08-30,0.059063091861834144
2019-08-31,0.022316808669548514
2019-09-01,0.13550596701604453
2019-09-02,0.09470925815453671
2019-09-03,0.04587828967043352
2019-09-04,0.06860162526722755
2019-09-05,0.061526617961647025
2019-09-06,0.06873869925004504
2019-09-07,0.021294576393260604
2019-09-08,0.06973285486443381
2019-09-09,0.027614541550227738
2019-09-10,0.08153070488304894
2019-09-11,0.06039475906010435
2019-09-12,0.07028269851743855
2019-09-13,0.0650932408932823
2019-09-14,0.10892728799974308
2019-09-15,0.07500737351873717
2019-09-16,0.07097693748570405
2019-09-17,0.06848923300102738
2019-09-18,0.045078284293057734
2019-09-19,0.0666019672138249
2019-09-20,0.05643019762245386
2019-09-21,0.12096916131007039
2019-09-22,0.15323028702898833
2019-09-23,0.05543792349651417
2019-09-24,0.06184657528378676
2019-09-25,0.07764293102035383
2019-09-26,0.054126339289022316
2019-09-27,0.07096061006206508
2019-09-28,0.053627361083162975
2019-09-29,0.1090360845295056
2019-09-30,0.0813857337722665
2019-10-01,0.03776001660420224
2019-10-02,0.0665463439317302
2019-10-03,0.07057711343261949
