Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,102.690002,103.209999,101.610001,102.389999,94.328636,2766000
2015-07-28,103.010002,107.190002,102.639999,106.919998,98.501984,3080800
2015-07-29,107.080002,108.989998,106.839996,108.570000,100.022064,2653500
2015-07-30,108.500000,108.760002,107.570000,108.519997,99.976013,1233500
2015-07-31,109.000000,109.370003,108.180000,108.379997,99.847023,1362400
2015-08-03,107.309998,108.709999,107.070000,107.870003,99.377197,1535400
2015-08-04,108.000000,108.459999,106.199997,106.540001,98.151886,1598100
2015-08-05,107.690002,108.089996,106.260002,106.589996,98.197968,1207700
2015-08-06,106.239998,106.540001,104.910004,105.209999,97.255089,1507300
2015-08-07,104.860001,105.150002,103.739998,103.919998,96.062622,1589300
2015-08-10,104.720001,106.610001,104.400002,106.610001,98.549232,1196600
2015-08-11,105.360001,105.410004,103.800003,104.410004,96.515556,1476900
2015-08-12,103.639999,104.209999,102.250000,104.029999,96.164299,3558600
2015-08-13,104.260002,104.400002,103.459999,103.519997,95.692856,1230500
2015-08-14,103.639999,104.800003,103.389999,104.699997,96.783661,1344700
2015-08-17,104.209999,105.089996,103.849998,104.260002,96.376907,1578000
2015-08-18,104.419998,105.709999,104.360001,104.570000,96.663475,2426300
2015-08-19,103.779999,104.089996,102.150002,102.500000,94.749985,2175200
2015-08-20,101.910004,102.400002,99.870003,99.870003,92.318848,2302400
2015-08-21,98.559998,99.309998,97.120003,97.209999,89.859970,2543000
2015-08-24,92.029999,95.949997,91.000000,92.260002,85.284241,3951100
2015-08-25,94.870003,94.870003,91.019997,91.050003,84.165718,2960900
2015-08-26,92.680000,93.220001,91.000000,93.099998,86.060722,3991700
2015-08-27,94.669998,95.849998,93.269997,95.190002,87.992706,4585900
2015-08-28,94.849998,96.379997,94.849998,96.110001,88.843132,1709800
2015-08-31,95.559998,96.660004,94.760002,95.290001,88.085136,1714100
2015-09-01,93.269997,93.629997,90.809998,91.349998,84.443031,2433800
2015-09-02,92.849998,93.529999,91.620003,93.529999,86.458206,2497700
2015-09-03,94.059998,94.889999,93.559998,93.980003,86.874184,1471700
2015-09-04,92.669998,93.839996,92.290001,93.309998,86.254829,2149400
2015-09-08,94.940002,96.410004,94.519997,96.400002,89.111221,1709600
2015-09-09,97.360001,97.879997,95.970001,96.099998,88.833870,2925400
2015-09-10,96.089996,97.389999,95.570000,96.639999,89.333061,2114900
2015-09-11,96.300003,96.779999,95.419998,96.720001,89.407021,1472600
2015-09-14,96.309998,96.769997,93.739998,94.160004,87.040581,2396200
2015-09-15,94.160004,95.330002,93.669998,94.279999,87.151505,2385600
