Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,51.825001,52.264999,51.075001,51.084999,50.805103,1620600
2015-07-28,51.860001,55.400002,51.060001,54.955002,54.653896,3883600
2015-07-29,55.105000,57.160000,55.084999,55.855000,55.548977,3325000
2015-07-30,55.665001,56.099998,55.330002,55.919998,55.613613,1669000
2015-07-31,56.299999,56.474998,55.639999,56.044998,55.737926,1850800
2015-08-03,56.049999,56.529999,55.750000,56.134998,55.827431,1168400
2015-08-04,56.195000,56.825001,56.029999,56.250000,55.941807,851600
2015-08-05,56.669998,57.275002,56.485001,56.654999,56.344582,1087600
2015-08-06,56.825001,57.070000,55.950001,56.259998,55.951756,983800
2015-08-07,56.185001,56.490002,55.939999,56.369999,56.061153,719600
2015-08-10,56.759998,57.514999,56.744999,57.345001,57.030819,850800
2015-08-11,56.625000,57.185001,56.540001,57.040001,56.727486,704000
2015-08-12,56.764999,57.580002,55.990002,57.290001,56.986107,712000
2015-08-13,57.340000,58.049999,57.035000,58.000000,57.692329,964400
2015-08-14,57.849998,58.639999,57.474998,58.474998,58.164806,1155400
2015-08-17,58.160000,58.790001,57.750000,58.610001,58.299107,654800
2015-08-18,58.619999,59.150002,58.509998,58.810001,58.498035,1168200
2015-08-19,58.435001,59.294998,58.139999,58.955002,58.642265,785600
2015-08-20,58.365002,58.625000,57.974998,58.125000,57.816673,1036000
2015-08-21,57.340000,57.634998,55.959999,55.965000,55.668137,1787000
2015-08-24,53.154999,53.345001,50.695000,52.950001,52.669125,2250000
2015-08-25,54.955002,54.994999,52.945000,53.020000,52.738754,1545200
2015-08-26,54.349998,54.735001,52.910000,54.560001,54.270580,1157200
2015-08-27,55.130001,56.270000,54.875000,55.994999,55.697968,689000
2015-08-28,55.744999,56.715000,55.404999,56.235001,55.936695,755600
2015-08-31,56.014999,56.250000,55.535000,55.695000,55.399555,707400
2015-09-01,54.480000,55.049999,54.029999,54.180000,53.892597,729200
2015-09-02,55.000000,55.240002,54.235001,55.240002,54.946983,633400
2015-09-03,55.570000,56.209999,55.345001,55.500000,55.205589,778000
2015-09-04,54.959999,55.485001,54.740002,55.145000,54.852482,720200
2015-09-08,56.250000,56.860001,55.669998,56.715000,56.414150,883000
2015-09-09,57.235001,57.410000,55.959999,56.070000,55.772568,831800
2015-09-10,55.900002,57.090000,55.540001,56.465000,56.165474,761200
2015-09-11,56.154999,57.055000,55.825001,57.040001,56.737427,664400
2015-09-14,57.025002,57.220001,56.264999,56.299999,56.001354,1011200
2015-09-15,56.744999,57.465000,56.139999,57.209999,56.906517,746600
2015-09-16,57.185001,57.419998,56.720001,57.255001,56.951279,838000
2015-09-17,57.375000,57.924999,57.160000,57.314999,57.010963,840000
2015-09-18,56.685001,57.365002,56.650002,56.869999,56.568321,1702200
2015-09-21,57.395000,58.365002,57.299999,58.119999,57.811695,1016600
2015-09-22,57.485001,58.105000,57.255001,58.029999,57.722172,1162200
2015-09-23,58.264999,59.014999,57.955002,58.639999,58.328941,771200
2015-09-24,58.029999,58.345001,57.250000,57.755001,57.448631,1033200
2015-09-25,58.279999,58.860001,57.549999,57.869999,57.563015,743600
2015-09-28,57.674999,57.820000,55.750000,56.000000,55.702938,1184000
2015-09-29,56.119999,57.044998,55.884998,56.974998,56.672775,1399400
2015-09-30,57.340000,57.950001,56.459999,57.365002,57.060692,1111400
2015-10-01,57.980000,58.340000,56.980000,58.270000,57.960896,1499000
2015-10-02,57.820000,59.224998,56.980000,59.224998,58.910828,1316200
2015-10-05,60.000000,60.145000,58.375000,58.450001,58.139950,2030800
2015-10-06,58.410000,58.549999,57.259998,57.685001,57.379009,2173600
2015-10-07,62.250000,64.404999,61.125000,64.099998,63.759987,4549800
2015-10-08,64.550003,66.324997,64.330002,66.224998,65.873703,3499600
2015-10-09,66.050003,66.584999,65.425003,66.510002,66.157196,2030000
2015-10-12,66.459999,67.680000,66.084999,66.870003,66.515289,2040800
2015-10-13,66.625000,67.375000,64.605003,64.834999,64.491074,2920000
2015-10-14,64.995003,65.445000,62.959999,63.459999,63.123367,3516200
2015-10-15,63.805000,64.930000,63.224998,64.875000,64.530861,2190800
2015-10-16,64.870003,65.510002,64.815002,65.430000,65.082909,1256400
2015-10-19,65.220001,66.724998,65.025002,66.635002,66.281517,2596200
2015-10-20,66.464996,66.695000,65.125000,65.419998,65.072960,2389200
2015-10-21,65.919998,66.309998,64.809998,65.614998,65.266937,2175600
2015-10-22,65.820000,67.014999,65.584999,66.809998,66.455597,2052800
2015-10-23,67.415001,67.485001,66.330002,66.970001,66.614761,1339200
2015-10-26,67.084999,67.084999,66.290001,66.445000,66.092545,1237000
2015-10-27,66.269997,66.434998,64.665001,65.489998,65.142593,2157200
2015-10-28,65.985001,68.930000,65.635002,68.720001,68.355484,3124400
2015-10-29,68.449997,69.690002,68.144997,68.214996,67.853149,1798200
2015-10-30,68.169998,68.834999,67.980003,68.205002,67.843201,1166400
2015-11-02,68.125000,68.305000,67.360001,68.114998,67.753685,1199000
2015-11-03,67.949997,67.970001,66.870003,67.559998,67.201599,988800
2015-11-04,67.500000,68.540001,67.169998,68.070000,67.708923,895100
2015-11-05,67.940002,68.690002,67.559998,68.599998,68.236115,820600
2015-11-06,68.360001,69.940002,68.160004,69.940002,69.568993,1089000
2015-11-09,69.300003,69.830002,68.330002,69.250000,68.882660,1444200
2015-11-10,68.849998,69.550003,68.650002,69.000000,68.643906,1595100
2015-11-11,69.120003,70.000000,68.580002,69.699997,69.350327,1136900
2015-11-12,69.430000,69.510002,68.599998,68.889999,68.544403,1063400
2015-11-13,68.599998,69.809998,68.070000,69.029999,68.683678,1331700
2015-11-16,68.750000,69.220001,68.180000,69.150002,68.803101,860100
2015-11-17,69.250000,70.650002,69.230003,70.080002,69.728416,1160900
2015-11-18,70.330002,70.949997,69.580002,70.900002,70.544304,1282900
2015-11-19,70.940002,71.639999,70.750000,71.269997,70.912453,1220300
2015-11-20,71.639999,71.930000,71.089996,71.260002,70.902512,1067700
2015-11-23,71.379997,72.910004,71.360001,72.660004,72.295494,1298800
2015-11-24,72.449997,72.839996,71.769997,72.250000,71.887543,1373000
2015-11-25,72.370003,72.580002,72.099998,72.440002,72.076599,789900
2015-11-27,72.209999,72.720001,71.480003,72.290001,71.927345,697400
2015-11-30,72.550003,72.889999,70.790001,70.849998,70.494568,6490900
2015-12-01,71.070000,72.050003,70.529999,71.089996,70.733345,1559200
2015-12-02,71.000000,71.910004,70.699997,71.669998,71.310448,1172500
2015-12-03,72.080002,72.120003,68.980003,69.339996,68.992126,1556700
2015-12-04,69.349998,70.480003,68.980003,70.389999,70.036888,1006900
2015-12-07,70.449997,70.629997,69.110001,69.760002,69.410042,890800
2015-12-08,69.150002,70.699997,69.010002,70.320000,69.967239,864600
2015-12-09,69.820000,70.570000,69.279999,69.629997,69.280678,1139800
2015-12-10,69.760002,74.639999,69.290001,71.449997,71.091553,4018600
2015-12-11,70.800003,71.129997,69.150002,69.690002,69.340408,2380700
2015-12-14,69.820000,71.480003,69.570000,70.330002,69.977180,1649500
2015-12-15,71.010002,71.860001,70.580002,71.419998,71.061699,1392400
2015-12-16,65.050003,66.949997,63.000000,65.690002,65.360466,12820400
2015-12-17,66.000000,66.360001,63.860001,64.180000,63.858032,4173200
2015-12-18,63.959999,64.720001,63.110001,63.799999,63.479923,5840800
2015-12-21,64.000000,64.650002,62.709999,63.880001,63.559525,2003300
2015-12-22,64.250000,64.699997,63.799999,64.360001,64.037117,1734600
2015-12-23,64.949997,65.790001,64.690002,65.620003,65.290802,1079600
2015-12-24,65.309998,65.709999,65.029999,65.500000,65.171402,609600
2015-12-28,65.309998,65.660004,64.680000,65.589996,65.260956,1118700
2015-12-29,65.889999,66.699997,65.889999,66.519997,66.186287,955700
2015-12-30,66.239998,66.480003,65.190002,65.260002,64.932602,1048200
2015-12-31,65.160004,65.570000,64.330002,64.510002,64.186371,1361700
2016-01-04,63.509998,63.720001,61.970001,62.580002,62.266041,2681600
2016-01-05,62.580002,63.680000,62.580002,63.549999,63.231182,2400600
2016-01-06,62.810001,64.080002,62.340000,63.750000,63.430180,2911300
2016-01-07,62.480000,63.340000,61.060001,61.360001,61.052166,2342900
2016-01-08,61.869999,62.590000,60.020000,60.180000,59.878090,1870800
2016-01-11,60.270000,60.980000,57.730000,58.520000,58.226410,2906000
2016-01-12,59.119999,59.160000,57.009998,58.520000,58.226410,3306700
2016-01-13,58.680000,58.889999,56.090000,56.400002,56.117062,3665800
2016-01-14,56.520000,57.959999,55.939999,57.360001,57.072239,1955400
2016-01-15,56.119999,57.160000,55.570000,57.099998,56.813541,3345600
2016-01-19,57.650002,58.490002,57.049999,57.320000,57.032440,2621700
2016-01-20,56.139999,58.360001,54.790001,58.029999,57.738880,3481300
