Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,66.349998,66.440002,65.540001,65.730003,61.898453,353900
2015-07-28,65.919998,66.250000,65.419998,66.000000,62.152721,525800
2015-07-29,65.980003,67.029999,65.699997,66.910004,63.009666,359600
2015-07-30,66.440002,68.379997,65.940002,67.970001,64.007866,495300
2015-07-31,68.360001,68.830002,68.080002,68.160004,64.186798,325000
2015-08-03,68.190002,68.339996,67.300003,67.540001,63.602943,433600
2015-08-04,67.820000,68.169998,66.720001,66.959999,63.056747,728200
2015-08-05,67.379997,68.309998,66.430000,67.599998,63.659435,993000
2015-08-06,67.589996,68.160004,66.199997,66.510002,62.632992,514600
2015-08-07,66.440002,66.639999,66.019997,66.220001,62.359882,338900
2015-08-10,66.800003,67.370003,66.410004,66.790001,62.896664,760100
2015-08-11,66.379997,66.379997,65.430000,65.550003,61.728939,511200
2015-08-12,64.949997,65.059998,63.779999,63.950001,60.222206,956600
2015-08-13,63.830002,64.000000,63.389999,63.400002,59.910366,1086700
2015-08-14,63.470001,64.279999,63.169998,64.080002,60.552948,782400
2015-08-17,63.779999,64.500000,63.490002,64.449997,60.902569,615400
2015-08-18,64.559998,64.750000,64.250000,64.419998,60.874233,353400
2015-08-19,64.269997,64.739998,63.680000,64.279999,60.741936,335700
2015-08-20,63.590000,63.660000,62.740002,62.740002,59.286701,418600
2015-08-21,62.279999,62.509998,61.299999,61.349998,57.973209,776400
2015-08-24,58.029999,59.240002,57.980000,58.180000,54.977692,902600
2015-08-25,59.650002,59.650002,57.709999,57.779999,54.599712,1096100
2015-08-26,58.790001,60.410000,58.209999,60.139999,56.829807,805000
2015-08-27,60.910000,61.889999,60.520000,61.650002,58.256706,743700
2015-08-28,61.259998,62.180000,60.650002,62.160000,58.738628,675400
2015-08-31,60.970001,61.930000,60.439999,60.520000,57.188896,886400
2015-09-01,59.180000,59.730000,58.430000,58.560001,55.336784,887300
2015-09-02,59.310001,59.900002,58.889999,59.889999,56.593571,654700
2015-09-03,60.060001,60.480000,59.580002,59.669998,56.385674,897600
2015-09-04,58.889999,59.310001,58.490002,58.660000,55.431274,628100
2015-09-08,59.689999,61.009998,59.380001,60.919998,57.566875,748800
2015-09-09,61.450001,61.669998,59.990002,60.090000,56.782566,647600
2015-09-10,60.049999,61.230000,60.029999,60.860001,57.510185,508000
2015-09-11,60.590000,61.090000,59.950001,61.020000,57.661373,721600
2015-09-14,61.060001,61.180000,59.790001,59.849998,56.555763,816800
2015-09-15,60.060001,61.000000,60.000000,60.730000,57.387341,692000
2015-09-16,60.639999,60.849998,60.419998,60.650002,57.311745,581300
2015-09-17,60.740002,61.650002,60.590000,60.709999,57.368435,665600
2015-09-18,59.930000,60.619999,59.799999,60.119999,56.810913,2637200
2015-09-21,60.430000,62.380001,59.549999,61.820000,58.417339,775800
2015-09-22,61.009998,61.139999,60.500000,60.970001,57.614124,505100
2015-09-23,61.009998,61.820000,60.709999,61.410000,58.029903,701200
2015-09-24,60.660000,61.180000,60.369999,60.470001,57.141651,911700
2015-09-25,61.099998,62.070000,60.630001,61.320000,57.944866,989300
2015-09-28,60.889999,61.090000,58.900002,58.939999,55.695858,567100
2015-09-29,59.099998,59.099998,57.910000,58.240002,55.034389,606600
2015-09-30,58.790001,59.570000,58.490002,59.459999,56.187244,849400
2015-10-01,59.160000,59.540001,57.590000,57.950001,54.760353,1319200
2015-10-02,57.040001,58.570000,56.869999,58.570000,55.346230,1261000
2015-10-05,59.000000,59.459999,58.549999,59.230000,55.969898,1197500
2015-10-06,58.959999,59.240002,58.369999,58.610001,55.384018,733400
2015-10-07,58.930000,59.490002,58.709999,59.320000,56.054947,912500
2015-10-08,59.090000,60.200001,59.090000,59.930000,56.631371,640600
2015-10-09,59.950001,60.220001,59.770000,60.000000,56.697517,632600
2015-10-12,59.889999,60.750000,59.779999,60.490002,57.160553,761600
2015-10-13,60.049999,60.849998,60.049999,60.150002,56.839264,456100
2015-10-14,60.150002,60.330002,59.099998,59.189999,55.932102,507500
2015-10-15,59.480000,59.849998,59.310001,59.849998,56.555763,508800
2015-10-16,59.990002,60.200001,59.480000,60.180000,56.867599,338300
2015-10-19,59.889999,60.939999,59.750000,60.790001,57.444042,354100
2015-10-20,60.630001,61.000000,59.790001,60.900002,57.547985,256400
2015-10-21,61.119999,61.290001,60.360001,60.459999,57.132195,400900
2015-10-22,60.860001,61.840000,60.689999,61.080002,57.718067,450900
2015-10-23,61.700001,61.919998,61.180000,61.799999,58.398449,207800
2015-10-26,61.759998,62.840000,61.720001,62.770000,59.315041,504600
2015-10-27,62.400002,62.759998,61.209999,61.520000,58.133858,374500
2015-10-28,61.700001,63.060001,61.650002,63.049999,59.579639,371100
2015-10-29,63.419998,65.739998,62.910000,65.519997,61.913685,834500
2015-10-30,65.779999,67.139999,65.779999,67.000000,63.312222,1032500
2015-11-02,67.959999,71.209999,67.949997,71.050003,67.139305,2384100
2015-11-03,71.010002,71.029999,69.949997,70.209999,66.345558,1294000
2015-11-04,70.349998,70.699997,69.269997,69.459999,65.636833,974400
2015-11-05,69.529999,70.089996,68.379997,68.620003,64.843079,1660500
2015-11-06,68.750000,69.010002,67.620003,67.790001,64.058754,2024700
2015-11-09,67.879997,67.879997,66.440002,66.489998,62.830280,2954400
2015-11-10,66.750000,67.330002,65.570000,67.250000,63.759434,3264700
2015-11-11,67.330002,67.559998,66.400002,67.290001,63.797359,1058200
2015-11-12,67.739998,67.739998,66.050003,66.769997,63.304340,1298600
2015-11-13,66.320000,66.510002,65.620003,66.209999,62.773411,1818100
2015-11-16,65.930000,68.070000,65.760002,68.029999,64.498940,1389200
2015-11-17,68.309998,69.910004,67.949997,69.190002,65.598747,1664900
2015-11-18,69.309998,69.709999,68.629997,69.400002,65.797836,1391800
2015-11-19,69.540001,69.709999,69.010002,69.419998,65.816803,434300
2015-11-20,69.610001,69.739998,69.169998,69.339996,65.740952,412100
2015-11-23,69.290001,69.690002,69.160004,69.519997,65.911613,738600
2015-11-24,69.129997,70.370003,69.070000,70.080002,66.442535,836000
2015-11-25,70.400002,70.400002,69.910004,69.959999,66.328758,285000
2015-11-27,69.860001,70.669998,69.680000,70.610001,66.945023,125100
2015-11-30,70.680000,70.680000,69.690002,70.120003,66.480476,1420700
2015-12-01,70.250000,70.690002,69.910004,70.559998,66.897621,636600
2015-12-02,70.470001,71.000000,70.059998,70.389999,66.736450,330900
2015-12-03,70.400002,70.730003,69.489998,69.639999,66.025368,619900
2015-12-04,69.669998,71.919998,69.669998,71.870003,68.139641,808200
2015-12-07,71.489998,71.889999,70.410004,70.669998,67.001923,733000
2015-12-08,70.180000,70.730003,69.699997,70.480003,66.821793,626000
2015-12-09,70.129997,70.639999,69.300003,69.419998,65.816803,765900
2015-12-10,69.470001,70.650002,69.150002,69.949997,66.319290,426300
2015-12-11,69.260002,69.589996,68.690002,68.800003,65.228989,599200
2015-12-14,68.900002,69.680000,68.580002,69.620003,66.006424,1057100
2015-12-15,70.300003,70.459999,69.870003,70.330002,66.679550,1000600
2015-12-16,70.989998,71.680000,70.099998,71.480003,67.769875,677000
2015-12-17,71.750000,71.750000,70.470001,70.889999,67.210503,730600
2015-12-18,70.629997,71.879997,70.360001,71.519997,67.807793,2505200
2015-12-21,72.220001,72.430000,71.279999,71.970001,68.234436,911000
2015-12-22,72.220001,72.239998,71.209999,71.540001,67.826767,767800
2015-12-23,71.790001,72.480003,71.570000,72.180000,68.433540,400800
2015-12-24,71.949997,72.570000,71.940002,72.349998,68.594727,243800
2015-12-28,72.169998,72.449997,71.769997,72.379997,68.623169,444300
2015-12-29,72.760002,73.379997,72.330002,72.849998,69.068756,266800
2015-12-30,72.660004,73.440002,72.489998,72.589996,68.822266,245200
2015-12-31,72.389999,73.089996,72.080002,72.129997,68.386139,335700
2016-01-04,71.099998,71.099998,70.050003,70.610001,66.945023,752700
2016-01-05,70.610001,71.489998,70.599998,71.139999,67.447533,475700
2016-01-06,70.260002,70.870003,70.099998,70.589996,66.926071,901200
2016-01-07,69.239998,70.730003,69.120003,69.489998,65.883163,876500
2016-01-08,69.580002,69.820000,68.389999,68.500000,64.944557,983200
2016-01-11,68.760002,68.959999,67.779999,68.129997,64.593750,986300
2016-01-12,68.669998,69.279999,68.349998,69.199997,65.608223,615100
2016-01-13,69.480003,69.910004,67.610001,67.760002,64.242973,719100
2016-01-14,68.050003,68.360001,67.510002,68.000000,64.470490,1651600
2016-01-15,66.550003,68.169998,66.480003,67.449997,63.949043,756400
2016-01-19,68.239998,68.449997,66.269997,66.589996,63.133690,815200
2016-01-20,65.430000,66.160004,64.129997,65.440002,62.043373,1350600
2016-01-21,65.599998,66.309998,65.010002,65.580002,62.176121,938000
2016-01-22,66.379997,67.370003,65.830002,66.989998,63.512924,889700
2016-01-25,66.940002,67.809998,66.239998,66.309998,62.868229,1345300
2016-01-26,66.300003,66.809998,65.930000,66.080002,62.650162,827100
2016-01-27,65.739998,67.730003,65.589996,66.209999,62.773411,704800
2016-01-28,66.839996,67.709999,66.239998,66.550003,63.095772,1018500
2016-01-29,66.970001,69.220001,66.889999,68.839996,65.266891,1257800
2016-02-01,68.180000,68.379997,67.269997,67.739998,64.223991,770300
2016-02-02,66.940002,67.019997,66.260002,66.790001,63.323311,778100
2016-02-03,67.320000,67.639999,65.110001,66.320000,62.877712,861100
2016-02-04,65.050003,67.720001,65.000000,66.889999,63.418114,1593200
2016-02-05,66.830002,67.349998,64.970001,65.290001,61.901165,1039900
2016-02-08,64.510002,64.510002,62.169998,63.160000,59.881721,1324800
2016-02-09,62.549999,65.309998,62.270000,65.080002,61.702057,1142500
2016-02-10,65.510002,67.639999,65.370003,66.019997,62.593266,1010900
2016-02-11,64.790001,66.169998,64.290001,65.260002,61.872738,1268700
2016-02-12,66.250000,67.379997,65.540001,67.260002,63.768902,911600
2016-02-16,67.900002,69.550003,67.760002,68.580002,65.020386,1120600
2016-02-17,68.779999,70.199997,68.779999,70.059998,66.637337,963900
2016-02-18,70.370003,70.919998,69.599998,70.639999,67.189003,1242300
2016-02-19,70.150002,71.680000,70.150002,71.550003,68.054550,539600
2016-02-22,72.510002,73.190002,72.070000,72.830002,69.272011,785900
2016-02-23,72.830002,73.709999,72.419998,72.750000,69.195930,946600
2016-02-24,72.160004,72.199997,70.129997,71.449997,67.959442,2027900
2016-02-25,71.419998,72.680000,71.349998,72.559998,69.015205,985300
2016-02-26,73.059998,73.699997,72.339996,72.459999,68.920097,1228300
2016-02-29,72.400002,72.900002,70.480003,70.519997,67.074860,5023000
2016-03-01,71.050003,71.620003,70.779999,71.510002,68.016510,1705800
2016-03-02,71.599998,71.599998,69.570000,70.849998,67.388748,1456900
2016-03-03,70.769997,70.769997,69.570000,70.089996,66.665863,1602700
2016-03-04,70.250000,70.250000,69.419998,69.500000,66.104691,1101400
2016-03-07,69.330002,70.239998,69.050003,69.959999,66.542229,896900
2016-03-08,69.690002,69.690002,68.279999,68.699997,65.343803,1314000
2016-03-09,69.099998,69.690002,68.669998,69.459999,66.066666,865600
2016-03-10,69.790001,70.379997,68.349998,68.949997,65.581566,875400
2016-03-11,69.610001,69.680000,69.070000,69.620003,66.218857,900500
2016-03-14,69.570000,70.349998,69.290001,69.709999,66.304451,1031800
2016-03-15,69.559998,69.739998,68.730003,69.309998,65.923981,826700
2016-03-16,69.180000,70.070000,68.699997,69.769997,66.361504,815200
2016-03-17,69.660004,70.480003,69.500000,70.230003,66.799049,766200
2016-03-18,70.160004,71.470001,70.160004,71.269997,67.788223,1702700
2016-03-21,71.050003,71.680000,71.019997,71.379997,67.892868,650000
2016-03-22,70.980003,71.980003,70.820000,71.629997,68.130653,713900
2016-03-23,71.650002,72.349998,71.540001,71.599998,68.102112,783500
2016-03-24,71.059998,71.400002,70.269997,70.739998,67.284126,614500
2016-03-28,70.720001,71.650002,70.639999,71.370003,67.883339,503700
2016-03-29,71.400002,72.709999,71.370003,72.669998,69.119843,670600
2016-03-30,72.949997,73.650002,72.830002,73.150002,69.576393,580900
2016-03-31,73.019997,74.919998,73.019997,74.080002,70.460960,1189900
2016-04-01,73.750000,74.610001,73.500000,74.610001,70.965057,380700
2016-04-04,74.860001,74.860001,73.629997,74.199997,70.575089,363400
2016-04-05,73.779999,74.110001,73.550003,73.790001,70.185120,512700
2016-04-06,73.839996,75.089996,73.830002,74.910004,71.250412,721100
2016-04-07,74.470001,74.540001,72.989998,73.720001,70.118546,655500
2016-04-08,74.059998,74.059998,72.910004,73.440002,69.852219,320100
2016-04-11,73.500000,74.099998,73.010002,73.139999,69.566872,328500
2016-04-12,73.470001,73.839996,72.849998,73.760002,70.156593,332500
2016-04-13,74.220001,74.669998,73.449997,74.070000,70.451454,859000
2016-04-14,74.019997,74.440002,73.839996,74.349998,70.717758,626500
2016-04-15,74.349998,74.709999,73.830002,74.639999,70.993599,634700
2016-04-18,74.510002,75.680000,74.510002,75.599998,71.906708,477000
2016-04-19,75.820000,76.309998,75.370003,75.930000,72.220589,706600
2016-04-20,76.110001,76.389999,75.290001,75.559998,71.868645,530400
2016-04-21,75.699997,76.150002,75.139999,75.160004,71.488197,309600
2016-04-22,74.739998,75.800003,74.739998,75.389999,71.706955,396900
2016-04-25,75.330002,75.529999,74.790001,75.339996,71.659393,354400
2016-04-26,75.559998,76.220001,75.220001,75.970001,72.258614,387200
2016-04-27,75.940002,76.400002,75.419998,76.360001,72.629547,420800
2016-04-28,75.480003,77.190002,75.209999,75.290001,71.611855,696100
2016-04-29,75.739998,76.029999,74.610001,75.940002,72.230095,1014600
2016-05-02,76.320000,76.320000,75.510002,76.000000,72.287155,540800
2016-05-03,75.680000,75.790001,74.089996,74.889999,71.231377,530000
2016-05-04,74.639999,74.959999,74.360001,74.750000,71.098221,527100
2016-05-05,74.889999,75.370003,74.570000,74.800003,71.145782,397800
2016-05-06,74.500000,75.529999,74.169998,75.379997,71.697449,616200
