Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,47.130001,47.959999,47.080002,47.680000,40.010601,1791800
2015-07-28,47.970001,48.160000,47.630001,48.060001,40.329472,2222500
2015-07-29,46.000000,48.310001,46.000000,48.160000,40.413387,2675100
2015-07-30,48.230000,49.310001,47.799999,48.770000,40.925274,2082200
2015-07-31,49.119999,49.470001,48.919998,49.000000,41.118282,2133200
2015-08-03,49.040001,49.560001,48.900002,49.369999,41.428753,1870100
2015-08-04,49.240002,49.410000,48.549999,48.639999,40.816181,1844000
2015-08-05,48.849998,49.060001,48.430000,48.669998,40.841354,1526100
2015-08-06,48.669998,49.299999,48.250000,49.250000,41.328060,1860200
2015-08-07,49.110001,50.130001,48.880001,50.040001,41.990990,2500200
2015-08-10,49.990002,50.200001,49.540001,49.740002,41.739243,2098200
2015-08-11,49.709999,51.150002,49.689999,50.490002,42.368610,4007000
2015-08-12,50.189999,51.310001,49.959999,50.959999,42.961884,2650900
2015-08-13,50.680000,51.040001,50.270000,50.959999,42.961884,1921000
2015-08-14,50.820000,51.349998,50.509998,51.340000,43.282246,1827400
2015-08-17,51.270000,51.750000,51.029999,51.290001,43.240089,2074700
2015-08-18,51.240002,51.540001,50.939999,51.270000,43.223221,1721900
2015-08-19,51.080002,51.750000,50.779999,51.529999,43.442417,1592500
2015-08-20,51.209999,51.990002,51.049999,51.470001,43.391842,2105900
2015-08-21,51.189999,51.849998,51.070000,51.299999,43.248516,3199700
2015-08-24,50.860001,50.880001,48.540001,48.770000,41.115597,3743200
2015-08-25,49.439999,49.619999,47.020000,47.080002,39.690845,3265100
2015-08-26,47.549999,47.830002,46.660000,47.720001,40.230392,2577400
2015-08-27,48.150002,48.230000,47.450001,48.189999,40.626621,1895700
2015-08-28,48.180000,48.740002,47.509998,48.200001,40.635059,1759100
2015-08-31,48.270000,48.320000,47.340000,47.650002,40.171383,3378900
2015-09-01,47.439999,49.369999,46.450001,46.759998,39.421066,3440700
2015-09-02,47.220001,47.230000,46.230000,46.700001,39.370487,2269700
2015-09-03,46.830002,47.240002,46.669998,47.020000,39.640255,1935900
2015-09-04,46.639999,46.869999,46.250000,46.570000,39.260883,2591800
2015-09-08,47.169998,47.400002,46.900002,47.270000,39.851013,2013100
2015-09-09,47.310001,47.810001,46.810001,46.869999,39.513802,2062700
2015-09-10,46.799999,47.709999,46.779999,47.240002,39.825733,3366900
2015-09-11,47.029999,47.880001,46.860001,47.880001,40.365284,1739000
2015-09-14,48.070000,48.500000,47.950001,48.230000,40.660343,2132300
2015-09-15,48.250000,48.459999,47.639999,48.270000,40.694077,1719500
2015-09-16,48.180000,48.650002,48.080002,48.419998,40.820526,2018300
2015-09-17,48.330002,49.770000,48.259998,49.189999,41.469677,2158900
2015-09-18,48.689999,49.630001,48.680000,49.330002,41.587704,4115100
2015-09-21,49.360001,49.730000,49.240002,49.509998,41.739449,1547500
2015-09-22,49.150002,49.590000,48.990002,49.250000,41.520264,1382200
2015-09-23,49.279999,49.540001,48.939999,49.480000,41.714165,1920900
2015-09-24,49.320000,50.340000,49.180000,50.189999,42.312729,2195700
2015-09-25,50.299999,51.310001,50.029999,51.009998,43.004028,2223400
2015-09-28,50.849998,51.500000,50.820000,50.980000,42.978748,2121400
2015-09-29,50.970001,51.389999,50.790001,51.119999,43.096760,2572400
2015-09-30,51.299999,52.290001,51.150002,52.220001,44.024132,1870700
2015-10-01,52.349998,52.480000,51.520000,52.080002,43.906094,2358000
2015-10-02,52.389999,52.849998,51.669998,52.619999,44.361343,2125000
2015-10-05,52.880001,52.980000,52.070000,52.750000,44.470936,1850700
2015-10-06,52.560001,52.560001,51.650002,52.130001,43.948246,2382000
2015-10-07,52.310001,52.310001,51.459999,51.660000,43.552021,2753500
2015-10-08,51.520000,52.459999,51.400002,52.450001,44.218025,1818200
2015-10-09,52.480000,52.700001,51.970001,52.360001,44.142143,2270300
2015-10-12,52.360001,53.000000,52.360001,52.770000,44.487808,1414600
2015-10-13,52.709999,52.939999,52.250000,52.439999,44.209595,1683600
2015-10-14,52.480000,52.639999,52.119999,52.250000,44.049419,1501200
2015-10-15,52.439999,53.060001,52.169998,53.000000,44.681702,1648900
2015-10-16,53.250000,53.520000,53.020000,53.299999,44.934620,1899200
2015-10-19,53.209999,53.480000,52.820000,53.470001,45.077942,2164700
2015-10-20,53.299999,53.650002,53.150002,53.369999,44.993626,1426300
2015-10-21,53.650002,53.830002,53.070000,53.160000,44.816589,1680400
2015-10-22,53.250000,53.880001,53.049999,53.730000,45.297134,1649000
2015-10-23,53.490002,53.540001,52.669998,52.810001,44.521519,1685600
2015-10-26,52.650002,52.860001,52.259998,52.849998,44.555248,1442500
2015-10-27,52.709999,52.930000,52.400002,52.680000,44.411930,1276200
2015-10-28,52.689999,52.900002,51.290001,51.900002,43.754337,1747500
2015-10-29,51.660000,51.810001,50.619999,51.299999,43.248516,1921800
2015-10-30,51.480000,51.840000,51.310001,51.560001,43.467720,1587500
2015-11-02,51.560001,51.849998,51.220001,51.709999,43.594162,1607700
2015-11-03,51.639999,51.930000,51.220001,51.880001,43.737495,1658500
2015-11-04,51.419998,53.209999,51.220001,51.990002,43.830235,2126100
2015-11-05,51.970001,52.209999,51.639999,51.680000,43.568874,1501200
2015-11-06,50.910000,51.139999,48.950001,49.509998,41.739449,3223400
2015-11-09,49.340000,49.480000,48.849998,49.189999,41.469677,2611800
2015-11-10,48.919998,49.580002,48.830002,49.570000,42.182365,2088700
